1347,Adda María Jóhannsdóttir,148,varamaður,38,52,19.02.2018,26.02.2018
739,Adda Bára Sigfúsdóttir          ,77,varamaður,21,24,05.11.1957,20.11.1957
646,Adolf H. Berndsen,126,varamaður,35,18,26.02.2001,12.03.2001
646,Adolf H. Berndsen,128,varamaður,35,18,23.10.2002,06.11.2002
646,Adolf H. Berndsen,128,þingmaður,35,18,16.01.2003,10.05.2003
646,Adolf H. Berndsen,130,varamaður,35,48,25.05.2004,28.05.2004
646,Adolf H. Berndsen,132,varamaður,35,48,21.11.2005,05.12.2005
646,Adolf H. Berndsen,132,varamaður,35,48,20.03.2006,03.04.2006
646,Adolf H. Berndsen,133,varamaður,35,48,01.11.2006,15.11.2006
14,Aðalheiður Bjarnfreðsdóttir,110,þingmaður,33,22,10.10.1987,09.10.1988
14,Aðalheiður Bjarnfreðsdóttir,111,þingmaður,33,22,10.10.1988,02.04.1989
14,Aðalheiður Bjarnfreðsdóttir,111,þingmaður,33,22,03.04.1989,09.10.1989
14,Aðalheiður Bjarnfreðsdóttir,112,þingmaður,33,22,10.10.1989,09.10.1990
14,Aðalheiður Bjarnfreðsdóttir,113,þingmaður,33,22,10.10.1990,11.10.1990
14,Aðalheiður Bjarnfreðsdóttir,113,þingmaður,33,22,06.11.1990,17.02.1991
14,Aðalheiður Bjarnfreðsdóttir,113,þingmaður,33,22,12.03.1991,12.05.1991
15,Albert Guðmundsson,95,þingmaður,35,22,30.06.1974,28.10.1974
15,Albert Guðmundsson,96,þingmaður,35,22,29.10.1974,09.10.1975
15,Albert Guðmundsson,97,þingmaður,35,22,10.10.1975,10.10.1976
15,Albert Guðmundsson,98,þingmaður,35,22,11.10.1976,09.10.1977
15,Albert Guðmundsson,99,þingmaður,35,22,10.10.1977,06.05.1978
15,Albert Guðmundsson,100,þingmaður,35,22,10.10.1978,23.05.1979
15,Albert Guðmundsson,101,þingmaður,35,22,10.10.1979,12.12.1979
15,Albert Guðmundsson,102,þingmaður,35,22,12.12.1979,10.10.1980
15,Albert Guðmundsson,103,þingmaður,35,22,10.10.1980,10.10.1981
15,Albert Guðmundsson,104,þingmaður,35,22,10.10.1981,10.10.1982
15,Albert Guðmundsson,105,þingmaður,35,22,11.10.1982,22.04.1983
15,Albert Guðmundsson,106,þingmaður,35,22,23.04.1983,09.10.1984
15,Albert Guðmundsson,107,þingmaður,35,22,10.10.1984,15.10.1984
15,Albert Guðmundsson,108,þingmaður,35,22,10.10.1985,16.10.1985
15,Albert Guðmundsson,108,þingmaður,35,22,16.10.1985,06.04.1986
15,Albert Guðmundsson,108,þingmaður,35,22,22.04.1986,09.10.1986
15,Albert Guðmundsson,109,þingmaður,35,22,10.10.1986,24.03.1987
15,Albert Guðmundsson,109,þingmaður,35,22,24.03.1987,09.10.1987
15,Albert Guðmundsson,110,þingmaður,33,22,10.10.1987,24.11.1987
15,Albert Guðmundsson,110,þingmaður,33,22,10.12.1987,09.10.1988
15,Albert Guðmundsson,111,þingmaður,33,22,10.10.1988,24.10.1988
15,Albert Guðmundsson,111,þingmaður,33,22,08.11.1988,02.04.1989
1298,Albert Guðmundsson,146,varamaður,35,44,30.03.2017,07.04.2017
1298,Albert Guðmundsson,146,varamaður,35,44,29.05.2017,01.06.2017
1324,Albertína Friðbjörg Elíasdóttir,148,þingmaður,38,49,28.10.2017,14.12.2017
1324,Albertína Friðbjörg Elíasdóttir,148,þingmaður,38,49,14.12.2017,12.03.2018
1324,Albertína Friðbjörg Elíasdóttir,148,með varamann,38,49,12.03.2018,
1346,Alex B. Stefánsson,148,varamaður,2,45,05.02.2018,13.02.2018
16,Alexander Stefánsson,92,varamaður,2,36,14.02.1972,14.03.1972
16,Alexander Stefánsson,93,varamaður,2,36,12.02.1973,10.03.1973
16,Alexander Stefánsson,94,varamaður,2,36,13.02.1974,10.03.1974
16,Alexander Stefánsson,100,þingmaður,2,36,10.10.1978,23.05.1979
16,Alexander Stefánsson,101,þingmaður,2,36,10.10.1979,12.12.1979
16,Alexander Stefánsson,102,þingmaður,2,36,12.12.1979,14.04.1980
16,Alexander Stefánsson,102,þingmaður,2,36,27.04.1980,10.10.1980
16,Alexander Stefánsson,103,þingmaður,2,36,10.10.1980,10.10.1981
16,Alexander Stefánsson,104,þingmaður,2,36,10.10.1981,10.10.1982
16,Alexander Stefánsson,105,þingmaður,2,36,11.10.1982,22.04.1983
16,Alexander Stefánsson,106,þingmaður,2,36,23.04.1983,22.02.1984
16,Alexander Stefánsson,106,þingmaður,2,36,08.03.1984,09.10.1984
16,Alexander Stefánsson,107,þingmaður,2,36,10.10.1984,21.06.1985
16,Alexander Stefánsson,108,þingmaður,2,36,10.10.1985,27.02.1986
16,Alexander Stefánsson,108,þingmaður,2,36,17.03.1986,09.10.1986
16,Alexander Stefánsson,109,þingmaður,2,36,10.10.1986,12.11.1986
16,Alexander Stefánsson,109,þingmaður,2,36,02.12.1986,09.10.1987
16,Alexander Stefánsson,110,þingmaður,2,36,10.10.1987,09.10.1988
16,Alexander Stefánsson,111,þingmaður,2,36,10.10.1988,09.10.1989
16,Alexander Stefánsson,112,þingmaður,2,36,10.10.1989,09.10.1990
16,Alexander Stefánsson,113,þingmaður,2,36,10.10.1990,12.05.1991
17,Alfreð Gíslason,80,þingmaður,35,14,20.11.1959,03.06.1960
17,Alfreð Gíslason,81,þingmaður,35,14,10.10.1960,16.01.1961
17,Alfreð Gíslason,82,þingmaður,35,14,10.10.1961,18.04.1962
17,Alfreð Gíslason,83,þingmaður,35,14,10.10.1962,10.10.1962
17,Alfreð Gíslason,83,þingmaður,35,14,04.11.1962,20.04.1963
18,Alfreð Gíslason,76,þingmaður,21,14,10.10.1956,01.06.1957
18,Alfreð Gíslason,77,þingmaður,21,14,10.10.1957,05.06.1958
18,Alfreð Gíslason,78,þingmaður,21,14,10.10.1958,15.05.1959
18,Alfreð Gíslason,80,þingmaður,21,22,20.11.1959,03.06.1960
18,Alfreð Gíslason,81,þingmaður,21,22,10.10.1960,29.03.1961
18,Alfreð Gíslason,82,þingmaður,21,22,10.10.1961,18.04.1962
18,Alfreð Gíslason,83,þingmaður,21,22,10.10.1962,20.04.1963
18,Alfreð Gíslason,84,þingmaður,21,22,10.10.1963,14.05.1964
18,Alfreð Gíslason,85,þingmaður,21,22,10.10.1964,05.05.1965
18,Alfreð Gíslason,85,þingmaður,21,22,12.05.1965,12.05.1965
18,Alfreð Gíslason,86,þingmaður,21,22,08.10.1965,08.12.1965
18,Alfreð Gíslason,86,þingmaður,21,22,17.12.1965,05.05.1966
18,Alfreð Gíslason,87,þingmaður,21,22,10.10.1966,19.04.1967
1021,Alma Lísa Jóhannsdóttir,135,varamaður,23,46,31.03.2008,14.04.2008
1021,Alma Lísa Jóhannsdóttir,135,varamaður,23,46,02.09.2008,12.09.2008
1138,Amal Tamimi,140,varamaður,38,50,03.11.2011,02.12.2011
1138,Amal Tamimi,141,varamaður,38,50,17.09.2012,01.10.2012
20,Andrés Eyjólfsson,71,þingmaður,2,15,01.10.1951,25.01.1952
20,Andrés Eyjólfsson,72,þingmaður,2,15,01.10.1952,07.02.1953
20,Andrés Eyjólfsson,73,þingmaður,2,15,01.10.1953,15.04.1954
20,Andrés Eyjólfsson,74,þingmaður,2,15,09.10.1954,12.05.1955
20,Andrés Eyjólfsson,75,þingmaður,2,15,08.10.1955,29.03.1956
1234,Andrés Ingi Jónsson,144,varamaður,23,44,29.06.2015,03.07.2015
1234,Andrés Ingi Jónsson,146,þingmaður,23,44,29.10.2016,24.01.2017
1234,Andrés Ingi Jónsson,146,með varamann,23,44,24.01.2017,03.02.2017
1234,Andrés Ingi Jónsson,146,þingmaður,23,44,03.02.2017,15.05.2017
1234,Andrés Ingi Jónsson,146,með varamann,23,44,15.05.2017,22.05.2017
1234,Andrés Ingi Jónsson,146,þingmaður,23,44,22.05.2017,01.06.2017
1234,Andrés Ingi Jónsson,146,með varamann,23,44,01.06.2017,01.06.2017
1234,Andrés Ingi Jónsson,146,þingmaður,23,44,02.06.2017,11.09.2017
1234,Andrés Ingi Jónsson,147,þingmaður,23,44,12.09.2017,27.10.2017
1234,Andrés Ingi Jónsson,148,þingmaður,23,44,28.10.2017,14.12.2017
1234,Andrés Ingi Jónsson,148,þingmaður,23,44,14.12.2017,
1290,Andri Þór Sturluson,146,varamaður,43,52,06.03.2017,13.03.2017
1290,Andri Þór Sturluson,146,varamaður,43,52,24.04.2017,01.05.2017
740,Angantýr Guðjónsson             ,77,varamaður,35,24,08.05.1958,05.06.1958
1326,Anna Kolbrún Árnadóttir,148,þingmaður,47,49,28.10.2017,14.12.2017
1326,Anna Kolbrún Árnadóttir,148,þingmaður,47,49,14.12.2017,
21,Anna Ólafsdóttir Björnsson,110,varamaður,39,21,10.03.1988,24.03.1988
21,Anna Ólafsdóttir Björnsson,112,þingmaður,39,21,10.10.1989,09.10.1990
21,Anna Ólafsdóttir Björnsson,113,þingmaður,39,21,10.10.1990,25.11.1990
21,Anna Ólafsdóttir Björnsson,113,þingmaður,39,21,11.12.1990,12.05.1991
21,Anna Ólafsdóttir Björnsson,114,þingmaður,39,21,13.05.1991,30.09.1991
21,Anna Ólafsdóttir Björnsson,115,þingmaður,39,21,01.10.1991,15.10.1991
21,Anna Ólafsdóttir Björnsson,115,þingmaður,39,21,30.10.1991,31.03.1992
21,Anna Ólafsdóttir Björnsson,115,þingmaður,39,21,14.04.1992,17.08.1992
21,Anna Ólafsdóttir Björnsson,116,þingmaður,39,21,17.08.1992,30.09.1993
21,Anna Ólafsdóttir Björnsson,117,þingmaður,39,21,01.10.1993,01.10.1994
21,Anna Ólafsdóttir Björnsson,118,þingmaður,39,21,01.10.1994,09.12.1994
21,Anna Ólafsdóttir Björnsson,118,þingmaður,39,21,27.12.1994,08.04.1995
1221,Anna María Elíasdóttir,144,varamaður,2,53,09.10.2014,20.10.2014
1221,Anna María Elíasdóttir,144,varamaður,2,53,05.05.2015,13.05.2015
1221,Anna María Elíasdóttir,144,varamaður,2,53,21.05.2015,20.06.2015
1221,Anna María Elíasdóttir,144,varamaður,2,53,22.06.2015,02.07.2015
1221,Anna María Elíasdóttir,145,varamaður,2,53,18.04.2016,25.04.2016
1002,Anna Margrét Guðjónsdóttir,138,varamaður,38,46,12.10.2009,26.10.2009
1002,Anna Margrét Guðjónsdóttir,138,varamaður,38,46,16.04.2010,29.09.2010
1002,Anna Margrét Guðjónsdóttir,139,varamaður,38,46,10.06.2011,15.06.2011
1002,Anna Margrét Guðjónsdóttir,141,varamaður,38,46,20.02.2013,04.03.2013
1002,Anna Margrét Guðjónsdóttir,145,varamaður,38,44,07.12.2015,14.12.2015
1002,Anna Margrét Guðjónsdóttir,145,varamaður,38,44,03.10.2016,10.10.2016
648,Anna Kristín Gunnarsdóttir,115,varamaður,21,18,16.03.1992,30.03.1992
648,Anna Kristín Gunnarsdóttir,117,varamaður,21,18,24.01.1994,07.02.1994
648,Anna Kristín Gunnarsdóttir,127,varamaður,38,18,19.04.2002,03.05.2002
648,Anna Kristín Gunnarsdóttir,129,þingmaður,38,48,10.05.2003,30.09.2003
648,Anna Kristín Gunnarsdóttir,130,þingmaður,38,48,01.10.2003,01.10.2004
648,Anna Kristín Gunnarsdóttir,131,þingmaður,38,48,01.10.2004,30.09.2005
648,Anna Kristín Gunnarsdóttir,132,þingmaður,38,48,01.10.2005,30.09.2006
648,Anna Kristín Gunnarsdóttir,133,þingmaður,38,48,01.10.2006,11.05.2007
648,Anna Kristín Gunnarsdóttir,135,varamaður,38,51,31.03.2008,14.04.2008
648,Anna Kristín Gunnarsdóttir,136,varamaður,38,51,21.01.2009,01.02.2009
648,Anna Kristín Gunnarsdóttir,136,varamaður,38,51,01.02.2009,05.02.2009
741,Anna Jensdóttir,120,varamaður,2,34,22.11.1995,11.12.1995
742,Anna Kristín Sigurðardóttir,115,varamaður,21,25,07.10.1991,21.10.1991
742,Anna Kristín Sigurðardóttir,115,varamaður,21,25,03.04.1992,27.04.1992
742,Anna Kristín Sigurðardóttir,116,varamaður,21,25,24.11.1992,04.01.1993
1011,Anna Pála Sverrisdóttir,138,varamaður,38,45,01.10.2009,01.01.2010
22,Ari Arnalds,21,þingmaður,16,32,15.02.1909,08.05.1909
22,Ari Arnalds,22,þingmaður,16,32,15.02.1911,10.05.1911
23,Ari Brynjólfsson,17,þingmaður,15,26,26.07.1902,25.08.1902
1249,Ari Trausti Guðmundsson,146,þingmaður,23,46,29.10.2016,15.05.2017
1249,Ari Trausti Guðmundsson,146,með varamann,23,46,15.05.2017,22.05.2017
1249,Ari Trausti Guðmundsson,146,þingmaður,23,46,22.05.2017,11.09.2017
1249,Ari Trausti Guðmundsson,147,þingmaður,23,46,12.09.2017,27.10.2017
1249,Ari Trausti Guðmundsson,148,þingmaður,23,46,28.10.2017,14.12.2017
1249,Ari Trausti Guðmundsson,148,þingmaður,23,46,14.12.2017,
1141,Ari Matthíasson,140,varamaður,23,45,27.03.2012,31.03.2012
1004,Arna Lára Jónsdóttir,138,varamaður,38,51,24.02.2010,10.03.2010
1004,Arna Lára Jónsdóttir,140,varamaður,38,51,16.01.2012,30.01.2012
1004,Arna Lára Jónsdóttir,141,varamaður,38,51,15.10.2012,02.11.2012
2,Arnbjörg Sveinsdóttir,119,þingmaður,35,3,08.04.1995,02.10.1995
2,Arnbjörg Sveinsdóttir,120,þingmaður,35,3,02.10.1995,20.12.1995
2,Arnbjörg Sveinsdóttir,120,þingmaður,35,3,20.12.1995,20.12.1995
2,Arnbjörg Sveinsdóttir,120,þingmaður,35,3,20.12.1995,30.09.1996
2,Arnbjörg Sveinsdóttir,121,þingmaður,35,3,01.10.1996,01.10.1997
2,Arnbjörg Sveinsdóttir,122,þingmaður,35,3,01.10.1997,01.10.1998
2,Arnbjörg Sveinsdóttir,123,þingmaður,35,3,01.10.1998,06.01.1999
2,Arnbjörg Sveinsdóttir,123,þingmaður,35,3,29.01.1999,08.05.1999
2,Arnbjörg Sveinsdóttir,124,þingmaður,35,3,08.05.1999,01.10.1999
2,Arnbjörg Sveinsdóttir,125,þingmaður,35,3,01.10.1999,02.10.2000
2,Arnbjörg Sveinsdóttir,126,þingmaður,35,3,02.10.2000,30.09.2001
2,Arnbjörg Sveinsdóttir,127,þingmaður,35,3,01.10.2001,01.10.2002
2,Arnbjörg Sveinsdóttir,128,þingmaður,35,3,01.10.2002,10.05.2003
2,Arnbjörg Sveinsdóttir,130,varamaður,35,49,26.11.2003,12.12.2003
2,Arnbjörg Sveinsdóttir,130,þingmaður,35,49,01.01.2004,01.10.2004
2,Arnbjörg Sveinsdóttir,131,þingmaður,35,49,01.10.2004,02.11.2004
2,Arnbjörg Sveinsdóttir,131,þingmaður,35,49,18.11.2004,30.09.2005
2,Arnbjörg Sveinsdóttir,132,þingmaður,35,49,01.10.2005,30.09.2006
2,Arnbjörg Sveinsdóttir,133,þingmaður,35,49,01.10.2006,11.05.2007
2,Arnbjörg Sveinsdóttir,134,þingmaður,35,49,12.05.2007,30.09.2007
2,Arnbjörg Sveinsdóttir,135,þingmaður,35,49,01.10.2007,08.10.2007
2,Arnbjörg Sveinsdóttir,135,með varamann,35,49,08.10.2007,22.10.2007
2,Arnbjörg Sveinsdóttir,135,þingmaður,35,49,22.10.2007,30.09.2008
2,Arnbjörg Sveinsdóttir,136,þingmaður,35,49,01.10.2008,01.02.2009
2,Arnbjörg Sveinsdóttir,136,þingmaður,35,49,01.02.2009,09.02.2009
2,Arnbjörg Sveinsdóttir,136,þingmaður,35,49,09.02.2009,25.04.2009
2,Arnbjörg Sveinsdóttir,140,varamaður,35,49,17.10.2011,31.10.2011
2,Arnbjörg Sveinsdóttir,141,varamaður,35,49,15.10.2012,29.10.2012
2,Arnbjörg Sveinsdóttir,146,varamaður,35,49,17.02.2017,24.02.2017
2,Arnbjörg Sveinsdóttir,146,varamaður,35,49,29.05.2017,01.06.2017
743,Arndís Jónsdóttir,110,varamaður,35,25,08.03.1988,22.03.1988
1007,Arndís Soffía Sigurðardóttir,137,varamaður,23,46,03.06.2009,29.06.2009
1007,Arndís Soffía Sigurðardóttir,138,varamaður,23,46,07.12.2009,01.01.2010
1007,Arndís Soffía Sigurðardóttir,139,varamaður,23,46,25.10.2010,01.12.2010
1007,Arndís Soffía Sigurðardóttir,140,varamaður,23,46,24.10.2011,14.11.2011
1007,Arndís Soffía Sigurðardóttir,140,varamaður,23,46,06.02.2012,20.02.2012
1007,Arndís Soffía Sigurðardóttir,141,varamaður,23,46,11.02.2013,20.02.2013
744,Arnfinnur Jónsson               ,66,varamaður,18,26,12.02.1947,28.04.1947
744,Arnfinnur Jónsson               ,68,varamaður,18,26,12.10.1948,06.11.1948
24,Arnljótur Ólafsson,2,þingmaður,26,17,02.07.1877,30.08.1877
24,Arnljótur Ólafsson,3,þingmaður,26,17,01.07.1879,27.08.1879
24,Arnljótur Ólafsson,4,þingmaður,26,9,01.07.1881,27.08.1881
24,Arnljótur Ólafsson,5,þingmaður,26,9,02.07.1883,27.08.1883
24,Arnljótur Ólafsson,6,þingmaður,26,9,01.07.1885,27.08.1885
24,Arnljótur Ólafsson,7,þingmaður,26,13,28.07.1886,26.08.1886
24,Arnljótur Ólafsson,8,þingmaður,26,13,01.07.1887,26.08.1887
24,Arnljótur Ólafsson,9,þingmaður,26,13,01.07.1889,26.08.1889
24,Arnljótur Ólafsson,10,þingmaður,26,13,01.07.1891,26.08.1891
24,Arnljótur Ólafsson,16,þingmaður,15,20,01.07.1901,26.08.1901
1053,Arnór Sigurjónsson              ,85,varamaður,21,16,12.10.1964,07.11.1964
745,Arnþrúður Karlsdóttir,120,varamaður,2,22,05.10.1995,19.10.1995
745,Arnþrúður Karlsdóttir,120,varamaður,2,22,20.05.1996,29.05.1996
745,Arnþrúður Karlsdóttir,120,varamaður,2,22,29.05.1996,04.06.1996
745,Arnþrúður Karlsdóttir,122,varamaður,2,22,03.11.1997,05.12.1997
675,Atli Gíslason,130,varamaður,23,44,05.02.2004,29.03.2004
675,Atli Gíslason,131,varamaður,23,44,07.03.2005,23.03.2005
675,Atli Gíslason,132,varamaður,23,44,19.04.2006,04.05.2006
675,Atli Gíslason,134,þingmaður,23,46,12.05.2007,30.09.2007
675,Atli Gíslason,135,þingmaður,23,46,01.10.2007,31.03.2008
675,Atli Gíslason,135,með varamann,23,46,31.03.2008,14.04.2008
675,Atli Gíslason,135,þingmaður,23,46,14.04.2008,02.09.2008
675,Atli Gíslason,135,með varamann,23,46,02.09.2008,12.09.2008
675,Atli Gíslason,135,þingmaður,23,46,13.09.2008,30.09.2008
675,Atli Gíslason,136,þingmaður,23,46,01.10.2008,25.04.2009
675,Atli Gíslason,137,þingmaður,23,46,25.04.2009,03.06.2009
675,Atli Gíslason,137,með varamann,23,46,03.06.2009,29.06.2009
675,Atli Gíslason,137,þingmaður,23,46,29.06.2009,30.09.2009
675,Atli Gíslason,138,þingmaður,23,46,01.10.2009,07.12.2009
675,Atli Gíslason,138,með varamann,23,46,07.12.2009,01.01.2010
675,Atli Gíslason,138,þingmaður,23,46,01.01.2010,30.09.2010
675,Atli Gíslason,139,þingmaður,23,46,01.10.2010,01.10.2010
675,Atli Gíslason,139,með varamann,23,46,01.10.2010,25.10.2010
675,Atli Gíslason,139,þingmaður,23,46,25.10.2010,25.10.2010
675,Atli Gíslason,139,með varamann,23,46,25.10.2010,01.12.2010
675,Atli Gíslason,139,þingmaður,23,46,01.12.2010,22.03.2011
675,Atli Gíslason,139,þingmaður,17,46,22.03.2011,30.09.2011
675,Atli Gíslason,140,þingmaður,17,46,01.10.2011,24.10.2011
675,Atli Gíslason,140,með varamann,17,46,24.10.2011,14.11.2011
675,Atli Gíslason,140,þingmaður,17,46,14.11.2011,06.02.2012
675,Atli Gíslason,140,með varamann,17,46,06.02.2012,20.02.2012
675,Atli Gíslason,140,þingmaður,17,46,20.02.2012,10.09.2012
675,Atli Gíslason,141,þingmaður,17,46,11.09.2012,11.02.2013
675,Atli Gíslason,141,með varamann,17,46,11.02.2013,20.02.2013
675,Atli Gíslason,141,þingmaður,17,46,20.02.2013,27.04.2013
25,Auður Auðuns                    ,66,varamaður,35,24,17.05.1947,24.05.1947
25,Auður Auðuns                    ,68,varamaður,35,24,12.10.1948,31.10.1948
25,Auður Auðuns                    ,80,þingmaður,35,22,20.11.1959,01.05.1960
25,Auður Auðuns                    ,80,þingmaður,35,22,15.05.1960,03.06.1960
25,Auður Auðuns                    ,81,þingmaður,35,22,10.10.1960,29.03.1961
25,Auður Auðuns                    ,82,þingmaður,35,22,10.10.1961,18.04.1962
25,Auður Auðuns                    ,83,þingmaður,35,22,10.10.1962,20.04.1963
25,Auður Auðuns                    ,84,þingmaður,35,22,10.10.1963,14.05.1964
25,Auður Auðuns                    ,85,þingmaður,35,22,10.10.1964,12.05.1965
25,Auður Auðuns                    ,86,þingmaður,35,22,08.10.1965,31.10.1965
25,Auður Auðuns                    ,86,þingmaður,35,22,14.11.1965,05.05.1966
25,Auður Auðuns                    ,87,þingmaður,35,22,10.10.1966,19.04.1967
25,Auður Auðuns                    ,88,þingmaður,35,22,10.10.1967,10.10.1967
25,Auður Auðuns                    ,88,þingmaður,35,22,31.10.1967,20.04.1968
25,Auður Auðuns                    ,89,þingmaður,35,22,10.10.1968,17.05.1969
25,Auður Auðuns                    ,90,þingmaður,35,22,10.10.1969,04.05.1970
25,Auður Auðuns                    ,91,þingmaður,35,22,10.10.1970,07.04.1971
25,Auður Auðuns                    ,92,þingmaður,35,22,11.10.1971,09.10.1972
25,Auður Auðuns                    ,93,þingmaður,35,22,10.10.1972,26.03.1973
25,Auður Auðuns                    ,93,þingmaður,35,22,11.04.1973,09.10.1973
25,Auður Auðuns                    ,94,þingmaður,35,22,10.10.1973,29.06.1974
746,Auður Eiríksdóttir,111,varamaður,28,16,07.02.1989,10.04.1989
1000,Auður Lilja Erlingsdóttir,134,varamaður,23,45,12.06.2007,14.06.2007
1000,Auður Lilja Erlingsdóttir,135,varamaður,23,45,05.11.2007,03.12.2007
1000,Auður Lilja Erlingsdóttir,138,varamaður,23,44,19.04.2010,10.05.2010
1000,Auður Lilja Erlingsdóttir,139,varamaður,23,44,11.11.2010,25.11.2010
1000,Auður Lilja Erlingsdóttir,139,varamaður,23,44,04.04.2011,16.04.2011
1000,Auður Lilja Erlingsdóttir,139,varamaður,23,44,31.05.2011,16.09.2011
1000,Auður Lilja Erlingsdóttir,140,varamaður,23,44,23.01.2012,13.02.2012
1000,Auður Lilja Erlingsdóttir,140,varamaður,23,44,14.06.2012,20.06.2012
1000,Auður Lilja Erlingsdóttir,141,varamaður,23,44,17.01.2013,29.01.2013
747,Auður Sveinsdóttir,115,varamaður,21,22,16.03.1992,30.03.1992
747,Auður Sveinsdóttir,116,varamaður,21,22,03.09.1992,17.09.1992
747,Auður Sveinsdóttir,116,varamaður,21,22,05.04.1993,19.04.1993
747,Auður Sveinsdóttir,117,varamaður,21,22,24.02.1994,14.03.1994
749,Axel Guðmundsson                ,66,varamaður,35,24,23.05.1947,24.05.1947
749,Axel Guðmundsson                ,68,varamaður,35,24,03.05.1949,18.05.1949
26,Axel Jónsson,84,varamaður,35,21,31.10.1963,12.11.1963
26,Axel Jónsson,84,varamaður,35,21,14.11.1963,14.05.1964
26,Axel Jónsson,85,varamaður,35,21,27.10.1964,12.05.1965
26,Axel Jónsson,86,þingmaður,35,21,08.10.1965,05.05.1966
26,Axel Jónsson,87,þingmaður,35,21,10.10.1966,19.04.1967
26,Axel Jónsson,88,varamaður,35,21,20.11.1967,28.11.1967
26,Axel Jónsson,89,varamaður,35,21,22.02.1969,06.03.1969
26,Axel Jónsson,89,varamaður,35,21,13.03.1969,07.04.1969
26,Axel Jónsson,90,þingmaður,35,21,10.10.1969,25.01.1970
26,Axel Jónsson,90,þingmaður,35,21,03.02.1970,21.04.1970
26,Axel Jónsson,90,þingmaður,35,21,04.05.1970,04.05.1970
26,Axel Jónsson,91,þingmaður,35,21,10.10.1970,02.11.1970
26,Axel Jónsson,91,þingmaður,35,21,16.11.1970,14.03.1971
26,Axel Jónsson,91,þingmaður,35,21,28.03.1971,07.04.1971
26,Axel Jónsson,92,varamaður,35,21,11.11.1971,14.11.1971
26,Axel Jónsson,92,varamaður,35,21,30.11.1971,20.12.1971
26,Axel Jónsson,93,varamaður,35,21,09.04.1973,18.04.1973
26,Axel Jónsson,94,varamaður,35,21,12.11.1973,17.12.1973
26,Axel Jónsson,95,þingmaður,35,14,30.06.1974,28.10.1974
26,Axel Jónsson,96,þingmaður,35,14,29.10.1974,09.10.1975
26,Axel Jónsson,97,þingmaður,35,14,10.10.1975,10.10.1976
26,Axel Jónsson,98,þingmaður,35,14,11.10.1976,09.10.1977
26,Axel Jónsson,99,þingmaður,35,14,10.10.1977,21.11.1977
26,Axel Jónsson,99,þingmaður,35,14,22.12.1977,06.05.1978
27,Axel V. Tulinius,16,þingmaður,3,26,01.07.1901,26.08.1901
647,Ágúst Ólafur Ágústsson,129,þingmaður,38,45,10.05.2003,30.09.2003
647,Ágúst Ólafur Ágústsson,130,þingmaður,38,45,01.10.2003,01.10.2004
647,Ágúst Ólafur Ágústsson,131,þingmaður,38,45,01.10.2004,21.10.2004
647,Ágúst Ólafur Ágústsson,131,þingmaður,38,45,08.11.2004,14.03.2005
647,Ágúst Ólafur Ágústsson,131,þingmaður,38,45,02.05.2005,30.09.2005
647,Ágúst Ólafur Ágústsson,132,þingmaður,38,45,01.10.2005,30.09.2006
647,Ágúst Ólafur Ágústsson,133,þingmaður,38,45,01.10.2006,11.05.2007
647,Ágúst Ólafur Ágústsson,134,þingmaður,38,45,12.05.2007,24.05.2007
647,Ágúst Ólafur Ágústsson,134,þingmaður,38,45,24.05.2007,30.09.2007
647,Ágúst Ólafur Ágústsson,135,þingmaður,38,45,01.10.2007,11.04.2008
647,Ágúst Ólafur Ágústsson,135,með varamann,38,45,11.04.2008,25.04.2008
647,Ágúst Ólafur Ágústsson,135,þingmaður,38,45,25.04.2008,30.09.2008
647,Ágúst Ólafur Ágústsson,136,þingmaður,38,45,01.10.2008,01.02.2009
647,Ágúst Ólafur Ágústsson,136,þingmaður,38,45,01.02.2009,06.04.2009
647,Ágúst Ólafur Ágústsson,136,með varamann,38,45,06.04.2009,17.04.2009
647,Ágúst Ólafur Ágústsson,136,þingmaður,38,45,17.04.2009,25.04.2009
647,Ágúst Ólafur Ágústsson,148,þingmaður,38,45,28.10.2017,14.12.2017
647,Ágúst Ólafur Ágústsson,148,þingmaður,38,45,14.12.2017,
28,Ágúst Einarsson,100,varamaður,27,14,10.11.1978,22.12.1978
28,Ágúst Einarsson,100,varamaður,27,14,01.01.1979,23.05.1979
28,Ágúst Einarsson,103,varamaður,27,25,20.11.1980,08.12.1980
28,Ágúst Einarsson,119,þingmaður,12,21,08.04.1995,02.10.1995
28,Ágúst Einarsson,120,þingmaður,12,21,02.10.1995,09.10.1995
28,Ágúst Einarsson,120,þingmaður,12,21,30.10.1995,30.09.1996
28,Ágúst Einarsson,121,þingmaður,25,21,01.10.1996,01.10.1997
28,Ágúst Einarsson,122,þingmaður,25,21,01.10.1997,01.10.1998
28,Ágúst Einarsson,123,þingmaður,25,21,01.10.1998,02.11.1998
28,Ágúst Einarsson,123,þingmaður,25,21,16.11.1998,19.02.1999
28,Ágúst Einarsson,123,þingmaður,38,21,19.02.1999,08.05.1999
28,Ágúst Einarsson,126,varamaður,38,21,09.10.2000,30.10.2000
28,Ágúst Einarsson,126,varamaður,38,21,15.05.2001,20.05.2001
28,Ágúst Einarsson,128,varamaður,38,21,03.12.2002,14.12.2002
29,Ágúst Flygenring,19,þingmaður,15,13,01.07.1905,29.08.1905
29,Ágúst Flygenring,20,þingmaður,15,13,01.07.1907,14.09.1907
