vote_id,congress,vote_time_year,vote_time_month,vote_time_date,vote_time_hour,vote_time_minute,vote_time_second,yes,no,did not vote
5001,115,1991,11,04,13,41,01,51,0,0
5002,115,1991,11,04,13,41,33,44,0,0
5022,115,1991,11,11,13,44,00,38,0,1
5029,115,1991,11,11,13,47,00,39,0,1
5033,115,1991,11,11,15,52,00,39,0,0
5034,115,1991,11,11,15,53,00,40,0,0
5035,115,1991,11,11,15,54,00,40,0,0
5036,115,1991,11,11,15,55,00,40,0,0
5037,115,1991,11,11,15,56,00,39,0,0
5038,115,1991,11,11,15,56,30,39,0,0
5039,115,1991,11,11,15,57,30,40,0,0
5040,115,1991,11,11,15,57,40,41,0,0
5041,115,1991,11,11,15,58,40,41,0,0
5051,115,1991,11,13,13,43,00,36,0,0
5056,115,1991,11,14,13,04,30,35,0,0
5057,115,1991,11,14,13,05,01,36,0,0
5058,115,1991,11,14,13,05,44,35,0,0
5061,115,1991,11,14,13,06,22,36,0,0
5062,115,1991,11,14,13,06,39,35,0,0
5063,115,1991,11,14,13,07,01,37,0,0
5065,115,1991,11,14,13,08,01,36,0,0
5068,115,1991,11,14,13,10,00,35,1,0
5081,115,1991,11,19,14,43,01,40,0,1
5089,115,1991,11,19,14,48,00,31,0,18
5086,115,1991,11,19,14,49,00,29,0,18
5097,115,1991,11,19,15,22,00,24,0,14
5101,115,1991,11,19,15,35,00,31,0,12
5132,115,1991,11,20,13,34,00,37,0,0
5153,115,1991,11,25,13,35,00,42,0,0
5155,115,1991,11,25,13,36,01,46,0,0
5156,115,1991,11,25,13,36,33,46,0,0
5173,115,1991,11,27,14,55,00,27,0,21
5176,115,1991,11,27,14,59,00,31,1,24
5174,115,1991,11,27,15,00,00,31,1,23
5177,115,1991,11,27,15,02,00,31,2,24
5179,115,1991,11,27,15,03,00,45,0,10
5193,115,1991,11,29,10,36,00,38,0,0
5194,115,1991,11,29,10,37,00,45,0,0
5195,115,1991,11,29,10,38,00,48,0,1
5196,115,1991,11,29,10,39,00,46,0,0
5206,115,1991,12,02,13,37,01,47,0,0
5211,115,1991,12,02,13,40,00,29,9,12
5209,115,1991,12,02,13,41,00,30,0,20
5228,115,1991,12,04,13,36,30,34,0,0
5225,115,1991,12,04,13,37,00,35,0,0
5236,115,1991,12,06,10,38,30,39,1,5
5245,115,1991,12,07,16,33,34,39,0,0
5246,115,1991,12,07,16,35,00,40,0,0
5271,115,1991,12,11,13,38,00,47,0,0
5290,115,1991,12,12,12,04,00,43,0,1
5291,115,1991,12,12,12,07,00,42,0,2
7242,115,1991,12,12,12,16,58,46,0,0
5308,115,1991,12,13,14,39,00,35,0,25
5319,115,1991,12,13,15,06,00,36,0,26
5317,115,1991,12,13,15,51,00,50,0,10
5321,115,1991,12,13,16,02,00,32,0,22
5315,115,1991,12,13,16,04,00,34,1,25
5322,115,1991,12,13,16,08,00,40,0,18
5318,115,1991,12,13,16,09,00,33,0,24
5323,115,1991,12,13,16,11,00,39,0,19
5325,115,1991,12,13,16,25,00,48,0,9
5324,115,1991,12,13,16,27,00,34,0,25
5330,115,1991,12,13,16,33,00,34,0,26
5328,115,1991,12,13,16,50,00,35,0,19
5331,115,1991,12,13,16,51,00,33,15,11
5329,115,1991,12,13,16,55,00,46,0,14
5333,115,1991,12,13,16,56,00,34,0,24
5326,115,1991,12,13,16,57,00,36,0,24
5336,115,1991,12,13,17,01,00,45,0,14
5332,115,1991,12,13,17,03,00,36,0,25
5339,115,1991,12,13,17,03,30,30,0,31
5335,115,1991,12,13,17,24,00,33,0,26
5337,115,1991,12,13,17,28,00,35,0,26
5338,115,1991,12,13,17,29,00,49,0,11
5344,115,1991,12,14,11,26,44,38,0,2
5345,115,1991,12,14,11,27,44,42,0,0
5346,115,1991,12,14,17,25,00,31,0,2
5347,115,1991,12,14,17,26,00,32,0,1
5350,115,1991,12,14,17,27,00,34,0,0
5348,115,1991,12,14,17,29,00,34,0,0
5349,115,1991,12,14,17,30,00,34,0,0
5357,115,1991,12,16,13,11,00,35,0,0
5355,115,1991,12,17,01,44,00,45,0,2
5356,115,1991,12,17,01,45,00,47,0,1
5360,115,1991,12,17,01,49,00,48,0,0
5359,115,1991,12,17,01,50,00,48,0,0
5361,115,1991,12,17,01,50,30,48,0,0
5367,115,1991,12,17,13,04,00,41,0,1
5368,115,1991,12,17,13,05,00,41,0,0
5369,115,1991,12,17,13,06,00,43,0,0
5371,115,1991,12,17,15,52,00,36,0,0
5372,115,1991,12,17,15,55,00,34,0,0
5374,115,1991,12,17,15,55,30,35,0,0
5373,115,1991,12,17,15,56,00,37,0,0
5376,115,1991,12,17,15,56,30,36,0,0
5377,115,1991,12,17,15,57,00,37,0,0
5378,115,1991,12,17,15,57,30,32,0,5
5375,115,1991,12,17,15,58,00,31,0,7
5379,115,1991,12,17,15,58,30,34,0,1
5387,115,1991,12,17,18,56,00,37,0,1
5385,115,1991,12,17,18,57,00,39,0,1
5389,115,1991,12,17,18,58,00,39,0,0
5390,115,1991,12,17,18,59,00,40,0,0
5391,115,1991,12,17,18,59,20,37,0,0
5392,115,1991,12,17,18,59,40,41,0,0
5393,115,1991,12,17,19,00,00,40,0,0
5394,115,1991,12,18,15,44,00,42,0,0
5399,115,1991,12,19,01,48,00,31,0,2
5402,115,1991,12,19,14,44,57,44,0,0
5403,115,1991,12,19,14,45,00,46,0,0
5404,115,1991,12,19,14,46,00,47,0,0
5406,115,1991,12,19,14,48,00,42,0,6
5410,115,1991,12,19,20,34,00,34,0,0
5407,115,1991,12,19,20,36,00,36,0,2
5408,115,1991,12,19,20,37,00,38,0,0
5405,115,1991,12,19,20,38,00,39,0,0
5414,115,1991,12,19,20,39,00,42,0,0
5419,115,1991,12,20,18,33,00,41,0,0
5428,115,1991,12,21,13,06,00,43,0,1
5429,115,1991,12,21,13,07,00,45,0,1
5430,115,1991,12,21,13,08,00,46,0,2
5437,115,1991,12,21,13,11,00,50,0,0
5436,115,1991,12,21,13,11,30,49,0,0
5440,115,1991,12,21,13,12,30,49,0,0
5439,115,1991,12,21,19,06,00,37,0,0
5441,115,1991,12,21,22,52,00,50,0,0
5443,115,1991,12,21,22,52,30,54,0,0
5442,115,1991,12,21,22,53,00,55,0,0
5446,115,1991,12,21,22,53,30,56,0,0
5447,115,1991,12,21,22,54,00,55,0,0
5449,115,1991,12,21,22,54,30,55,0,0
5451,115,1991,12,21,22,55,30,56,0,0
5452,115,1991,12,21,22,56,00,54,0,0
5453,115,1991,12,21,23,11,00,52,2,2
5455,115,1991,12,21,23,13,00,52,0,4
5458,115,1991,12,21,23,17,00,24,34,1
5459,115,1991,12,21,23,18,00,33,0,25
5460,115,1991,12,21,23,18,30,35,0,24
5461,115,1991,12,21,23,20,00,30,0,24
5462,115,1991,12,21,23,27,00,36,0,20
5464,115,1991,12,21,23,29,00,35,0,21
5466,115,1991,12,21,23,29,30,33,0,23
5465,115,1991,12,21,23,30,00,33,0,22
5468,115,1991,12,21,23,30,30,34,0,23
5469,115,1991,12,21,23,31,00,33,0,21
5467,115,1991,12,21,23,48,00,34,19,0
5471,115,1991,12,21,23,55,00,34,1,22
5472,115,1991,12,21,23,55,30,34,0,24
5470,115,1991,12,21,23,57,00,32,1,23
5473,115,1991,12,21,23,57,20,34,0,22
5474,115,1991,12,21,23,57,40,34,0,22
5475,115,1991,12,21,23,58,00,35,1,22
5480,115,1991,12,22,00,07,30,44,0,1
5483,115,1991,12,22,00,45,00,30,1,18
5484,115,1991,12,22,00,46,00,54,0,2
5487,115,1991,12,22,01,29,00,55,0,1
5482,115,1991,12,22,01,31,00,57,0,1
5478,115,1991,12,22,01,32,00,58,0,1
5491,115,1991,12,22,01,34,00,50,2,5
5493,115,1991,12,22,01,36,00,34,25,0
5489,115,1991,12,22,01,38,00,58,0,0
5494,115,1991,12,22,01,41,00,23,33,1
5495,115,1991,12,22,01,42,00,23,34,1
5492,115,1991,12,22,01,43,00,45,2,9
5496,115,1991,12,22,01,43,30,51,0,8
5498,115,1991,12,22,01,44,00,34,0,24
5499,115,1991,12,22,01,44,30,35,21,3
5497,115,1991,12,22,01,45,00,36,1,20
5490,115,1991,12,22,01,46,00,26,32,1
5501,115,1991,12,22,01,52,00,26,31,0
5502,115,1991,12,22,01,53,00,25,32,1
5500,115,1991,12,22,02,05,00,24,30,4
5504,115,1991,12,22,02,06,00,25,33,1
5505,115,1991,12,22,02,06,30,57,1,1
5503,115,1991,12,22,02,08,00,23,33,2
5506,115,1991,12,22,02,09,00,34,25,0
5507,115,1991,12,22,02,09,30,26,32,1
5508,115,1991,12,22,02,11,00,25,34,0
5509,115,1991,12,22,02,12,00,21,34,4
5510,115,1991,12,22,02,12,30,21,33,4
5512,115,1991,12,22,02,13,30,25,32,2
5514,115,1991,12,22,02,14,00,20,35,4
5515,115,1991,12,22,02,14,30,50,0,8
5513,115,1991,12,22,02,15,00,31,18,9
5516,115,1991,12,22,02,15,30,16,31,7
5517,115,1991,12,22,02,17,00,24,32,1
5518,115,1991,12,22,02,18,00,15,35,6
5519,115,1991,12,22,02,19,00,50,0,9
5520,115,1991,12,22,02,19,30,56,1,1
5521,115,1991,12,22,02,20,00,18,34,6
5522,115,1991,12,22,02,21,00,21,33,5
5524,115,1991,12,22,02,34,00,17,32,6
5525,115,1991,12,22,02,36,00,50,4,1
5530,115,1991,12,22,02,38,30,36,12,8
5523,115,1991,12,22,02,39,00,21,32,5
5526,115,1991,12,22,02,39,30,19,34,5
5531,115,1991,12,22,02,47,00,42,2,6
5533,115,1991,12,22,02,48,00,15,24,8
5536,115,1991,12,22,02,49,00,19,32,6
5534,115,1991,12,22,02,50,00,33,13,12
5535,115,1991,12,22,02,50,30,34,13,10
5532,115,1991,12,22,02,56,00,21,32,1
5540,115,1991,12,22,02,57,00,23,34,0
5537,115,1991,12,22,02,58,00,13,32,11
5539,115,1991,12,22,02,58,20,32,9,13
5544,115,1991,12,22,03,10,00,23,33,0
5542,115,1991,12,22,03,12,00,34,10,15
5545,115,1991,12,22,03,12,30,56,0,2
5547,115,1991,12,22,03,13,00,34,3,22
5552,115,1991,12,22,03,38,00,20,32,1
5554,115,1991,12,22,03,41,00,39,0,16
5546,115,1991,12,22,03,48,00,52,0,4
5555,115,1991,12,22,03,48,30,24,31,3
5553,115,1991,12,22,03,51,00,30,24,0
5558,115,1991,12,22,03,51,30,46,0,7
5557,115,1991,12,22,03,52,30,20,32,5
5562,115,1991,12,22,03,59,00,33,15,3
5564,115,1991,12,22,04,00,00,33,19,2
5561,115,1991,12,22,04,01,00,20,33,3
5563,115,1991,12,22,04,01,30,20,32,2
5565,115,1991,12,22,04,03,00,22,33,3
5567,115,1991,12,22,04,03,30,33,15,4
5566,115,1991,12,22,04,04,00,49,0,5
5568,115,1991,12,22,04,11,00,23,32,0
5569,115,1991,12,22,04,12,00,23,33,1
5572,115,1991,12,22,04,12,30,23,33,1
5571,115,1991,12,22,04,14,00,33,15,8
5573,115,1991,12,22,04,14,30,41,0,11
5577,115,1991,12,22,04,19,00,34,6,14
5578,115,1991,12,22,04,23,00,43,0,8
5574,115,1991,12,22,04,24,00,34,5,13
5576,115,1991,12,22,04,24,30,28,16,9
5583,115,1991,12,22,04,28,30,34,2,15
5581,115,1991,12,22,04,29,00,20,27,0
5582,115,1991,12,22,04,29,30,43,1,10
5584,115,1991,12,22,04,30,00,21,25,1
5586,115,1991,12,22,04,31,00,45,0,10
5587,115,1991,12,22,04,31,30,34,12,10
5588,115,1991,12,22,04,32,00,45,0,12
5589,115,1991,12,22,04,32,30,35,11,10
5590,115,1991,12,22,04,33,00,19,33,4
5591,115,1991,12,22,04,38,00,34,18,5
5592,115,1991,12,22,04,38,30,16,31,10
5594,115,1991,12,22,04,39,00,17,33,8
5593,115,1991,12,22,04,40,00,33,7,15
5585,115,1991,12,22,04,41,00,33,0,23
5617,115,1992,01,13,13,35,00,21,30,0
5614,115,1992,01,13,13,36,00,30,21,1
5615,115,1992,01,13,13,37,00,30,19,2
5616,115,1992,01,13,13,38,00,30,20,3
5618,115,1992,01,13,13,39,00,31,19,2
5619,115,1992,01,13,13,39,30,31,17,6
5620,115,1992,01,13,13,43,00,40,8,5
5621,115,1992,01,13,13,44,00,51,1,3
5625,115,1992,01,13,13,45,00,32,20,3
5626,115,1992,01,13,13,45,30,31,13,10
5623,115,1992,01,13,13,46,30,32,15,4
5624,115,1992,01,13,13,47,00,32,15,6
5627,115,1992,01,13,13,48,00,32,17,7
5628,115,1992,01,13,13,48,20,32,17,4
5629,115,1992,01,13,13,48,40,52,1,0
5635,115,1992,01,14,15,51,00,33,0,0
5661,115,1992,01,21,12,22,00,23,33,0
5658,115,1992,01,21,12,23,00,46,6,1
5660,115,1992,01,21,12,32,00,31,24,0
5662,115,1992,01,21,12,33,00,35,9,13
5664,115,1992,01,21,12,44,00,32,24,1
5666,115,1992,01,21,12,53,00,32,16,9
5659,115,1992,01,21,12,56,00,24,33,0
5667,115,1992,01,21,12,56,30,33,24,0
5665,115,1992,01,21,12,58,00,56,0,0
5668,115,1992,01,21,12,59,00,24,32,0
5669,115,1992,01,21,13,02,00,33,22,1
5670,115,1992,01,21,13,02,30,32,17,7
5671,115,1992,01,21,13,04,00,38,0,19
5672,115,1992,01,21,13,05,00,23,32,1
5673,115,1992,01,21,13,06,00,32,18,4
5674,115,1992,01,21,13,07,00,33,11,12
5675,115,1992,01,21,13,07,30,33,18,6
5676,115,1992,01,21,13,09,00,32,1,21
5677,115,1992,01,21,13,24,00,34,0,20
5678,115,1992,01,21,13,38,00,31,1,22
5688,115,1992,01,22,10,08,00,51,0,0
5686,115,1992,01,22,10,22,00,32,1,21
5687,115,1992,01,22,10,22,30,31,21,2
5685,115,1992,01,22,10,25,00,36,2,16
5695,115,1992,01,22,10,32,30,33,0,22
5698,115,1992,01,22,10,36,00,31,0,23
5711,115,1992,01,22,10,49,00,32,0,20
5715,115,1992,01,22,11,20,30,31,1,22
5717,115,1992,01,22,11,23,00,52,1,1
5720,115,1992,01,22,11,26,30,23,32,0
5721,115,1992,01,22,11,29,00,31,1,23
5728,115,1992,01,22,11,34,00,32,7,13
5745,115,1992,01,22,15,02,00,36,0,0
5752,115,1992,01,23,11,19,00,31,0,15
5753,115,1992,01,23,13,08,00,27,4,13
5756,115,1992,01,23,13,31,00,26,1,16
5785,115,1992,02,18,13,37,19,37,0,0
5814,115,1992,02,25,13,53,02,27,0,10
5841,115,1992,03,10,14,32,10,56,0,0
5842,115,1992,03,10,14,33,12,56,0,0
5845,115,1992,03,10,14,39,18,58,0,0
5848,115,1992,03,10,14,48,05,55,0,0
5849,115,1992,03,10,14,53,59,58,0,0
5850,115,1992,03,10,14,54,28,58,0,0
5879,115,1992,03,16,13,52,06,50,0,0
5882,115,1992,03,16,13,54,29,50,0,0
5883,115,1992,03,16,13,55,21,51,0,0
5884,115,1992,03,16,13,57,26,51,0,0
5888,115,1992,03,18,13,35,16,54,0,1
5890,115,1992,03,18,13,37,00,56,0,0
5891,115,1992,03,18,13,37,31,56,0,0
5892,115,1992,03,18,13,39,19,55,0,0
5893,115,1992,03,18,13,39,49,40,0,15
5894,115,1992,03,18,13,41,12,56,0,0
5895,115,1992,03,18,13,41,43,56,0,0
5896,115,1992,03,18,13,42,37,56,0,0
5897,115,1992,03,18,13,43,10,56,0,0
5898,115,1992,03,18,13,44,07,55,0,1
5899,115,1992,03,18,13,44,35,56,0,0
5901,115,1992,03,18,13,58,27,48,0,0
5903,115,1992,03,19,13,45,18,32,0,0
5904,115,1992,03,19,13,49,47,17,0,15
5905,115,1992,03,19,13,50,47,17,0,15
5910,115,1992,03,19,13,55,30,34,0,1
5923,115,1992,03,19,14,03,36,36,0,0
5924,115,1992,03,19,14,04,05,36,0,0
5930,115,1992,03,23,13,35,10,48,0,0
5932,115,1992,03,23,13,37,03,48,0,0
5933,115,1992,03,23,13,37,30,49,0,0
5934,115,1992,03,23,15,02,15,38,0,3
5935,115,1992,03,23,15,02,44,37,0,2
5936,115,1992,03,23,15,04,39,39,0,2
5937,115,1992,03,23,15,05,14,37,0,3
5938,115,1992,03,23,15,05,50,38,0,3
5939,115,1992,03,23,15,06,22,41,0,0
5940,115,1992,03,23,15,07,15,39,0,1
5941,115,1992,03,23,15,07,41,38,0,1
5942,115,1992,03,23,15,08,42,39,0,1
5943,115,1992,03,23,15,14,35,19,0,16
5944,115,1992,03,23,15,15,09,18,0,19
5945,115,1992,03,23,15,15,45,28,0,8
5949,115,1992,03,24,14,12,34,39,0,4
5950,115,1992,03,24,14,13,54,44,0,1
5951,115,1992,03,24,14,14,25,44,0,1
5953,115,1992,03,24,14,23,04,42,1,1
5954,115,1992,03,24,14,23,37,45,0,0
5955,115,1992,03,24,14,24,08,46,0,0
5957,115,1992,03,24,14,28,32,43,0,1
5958,115,1992,03,24,15,02,25,37,1,2
5965,115,1992,03,25,13,36,06,45,0,0
5966,115,1992,03,25,13,36,47,45,0,0
5967,115,1992,03,25,13,37,30,45,0,0
5968,115,1992,03,25,13,37,58,46,0,0
5969,115,1992,03,25,13,42,21,40,0,2
5970,115,1992,03,25,13,42,57,43,0,1
5971,115,1992,03,25,13,43,57,42,0,2
5973,115,1992,03,25,15,16,58,35,0,0
5981,115,1992,03,30,13,59,56,31,11,6
5984,115,1992,03,30,14,17,41,27,0,23
5982,115,1992,03,30,14,17,45,25,26,0
5983,115,1992,03,30,14,17,48,27,0,23
5986,115,1992,04,03,11,07,35,34,0,0
6007,115,1992,04,06,13,41,33,54,0,1
6008,115,1992,04,06,13,42,07,36,16,3
6011,115,1992,04,06,13,56,39,50,0,3
6018,115,1992,04,08,13,34,19,49,0,0
6019,115,1992,04,08,13,34,51,52,0,0
6020,115,1992,04,08,13,35,39,53,0,0
6021,115,1992,04,08,13,36,04,52,0,0
6022,115,1992,04,08,13,36,45,53,0,0
6023,115,1992,04,08,13,37,08,53,0,0
6024,115,1992,04,08,13,37,58,54,0,0
6025,115,1992,04,08,13,38,24,53,0,0
6026,115,1992,04,08,13,39,06,54,0,0
6027,115,1992,04,08,13,39,45,53,0,0
6028,115,1992,04,08,13,40,22,54,0,0
6029,115,1992,04,08,13,40,51,54,0,0
6030,115,1992,04,08,13,41,35,53,0,0
6031,115,1992,04,08,13,42,04,54,0,0
6033,115,1992,04,09,14,00,09,42,0,0
6034,115,1992,04,09,14,00,34,43,0,0
6035,115,1992,04,09,14,01,16,44,0,0
6036,115,1992,04,09,14,01,41,44,0,0
6037,115,1992,04,09,14,02,23,44,0,0
6038,115,1992,04,09,14,02,49,45,0,0
6039,115,1992,04,09,14,03,54,45,0,0
6040,115,1992,04,09,14,04,27,45,0,0
6041,115,1992,04,09,14,05,18,46,0,0
6042,115,1992,04,09,14,05,44,46,0,0
6043,115,1992,04,09,14,06,28,46,0,0
6044,115,1992,04,09,14,06,53,46,0,0
6045,115,1992,04,09,14,07,41,46,0,0
6046,115,1992,04,09,14,08,09,46,0,0
6047,115,1992,04,09,14,08,56,46,0,0
6048,115,1992,04,09,14,09,18,45,0,0
6049,115,1992,04,09,14,10,00,48,0,0
6050,115,1992,04,09,14,10,27,48,0,0
6051,115,1992,04,09,14,11,10,49,0,0
6052,115,1992,04,09,14,11,31,48,0,0
6053,115,1992,04,09,14,12,17,49,0,0
6054,115,1992,04,09,14,12,44,48,0,0
6055,115,1992,04,09,14,13,31,48,0,0
6056,115,1992,04,09,14,13,53,47,0,0
6057,115,1992,04,09,14,14,39,49,0,0
6058,115,1992,04,09,14,15,04,49,0,0
6060,115,1992,04,09,14,16,14,47,0,0
6061,115,1992,04,09,14,17,28,45,0,0
6062,115,1992,04,09,14,22,41,48,0,2
6065,115,1992,04,13,13,32,50,49,0,0
6066,115,1992,04,13,13,33,29,49,0,0
6067,115,1992,04,13,13,34,15,51,0,0
6068,115,1992,04,13,13,34,38,48,0,0
6069,115,1992,04,13,13,35,25,52,0,0
6070,115,1992,04,13,13,35,52,51,1,0
6071,115,1992,04,13,13,36,33,50,0,0
6072,115,1992,04,13,13,36,57,50,0,0
6073,115,1992,04,13,13,37,33,50,0,0
6074,115,1992,04,13,13,37,54,49,0,0
6075,115,1992,04,13,13,38,36,52,0,0
6076,115,1992,04,13,13,38,58,48,0,0
6077,115,1992,04,13,13,40,14,51,0,0
6078,115,1992,04,13,13,40,49,49,0,0
6079,115,1992,04,13,13,41,28,50,0,0
6080,115,1992,04,13,13,41,51,48,0,0
6081,115,1992,04,13,13,43,31,48,0,1
6082,115,1992,04,13,13,44,02,51,0,1
6084,115,1992,04,13,13,47,51,45,0,4
6086,115,1992,04,13,14,01,04,4,31,6
6087,115,1992,04,13,14,01,56,7,35,8
6088,115,1992,04,13,14,02,41,40,2,7
6090,115,1992,04,13,14,04,21,11,26,13
6091,115,1992,04,13,14,04,48,41,0,8
6092,115,1992,04,13,14,05,29,41,0,8
6093,115,1992,04,13,14,06,05,40,0,8
6094,115,1992,04,13,14,06,32,41,0,6
6095,115,1992,04,13,14,06,57,43,0,7
6096,115,1992,04,13,14,08,49,36,0,13
6097,115,1992,04,13,14,09,34,35,0,16
6098,115,1992,04,13,14,10,05,40,0,8
6099,115,1992,04,13,14,10,43,50,0,0
6101,115,1992,04,14,13,36,17,41,0,0
6102,115,1992,04,14,13,36,58,42,0,0
6103,115,1992,04,14,13,38,14,42,0,2
6104,115,1992,04,14,13,38,46,41,0,2
6105,115,1992,04,14,13,39,22,44,0,1
6106,115,1992,04,14,13,39,48,46,0,1
6107,115,1992,04,14,13,40,13,46,0,0
6108,115,1992,04,14,13,40,49,47,0,0
6109,115,1992,04,14,13,41,11,47,0,0
6110,115,1992,04,14,13,41,34,46,0,0
6111,115,1992,04,14,13,42,09,46,0,1
6112,115,1992,04,14,13,42,48,47,0,0
6113,115,1992,04,14,13,43,13,47,0,0
6114,115,1992,04,14,13,44,16,44,0,3
6115,115,1992,04,14,13,45,49,37,1,8
6135,115,1992,04,27,13,38,25,51,0,0
6136,115,1992,04,27,13,39,00,51,0,0
6137,115,1992,04,27,13,39,43,52,0,0
6138,115,1992,04,27,13,40,17,50,0,0
6139,115,1992,04,27,13,40,58,50,0,0
6140,115,1992,04,27,13,41,23,52,0,0
6142,115,1992,05,04,13,41,36,44,0,0
6143,115,1992,05,04,13,42,03,45,0,0
6144,115,1992,05,04,13,42,52,46,0,0
6145,115,1992,05,04,13,43,12,44,0,0
6146,115,1992,05,04,13,43,59,46,0,0
6147,115,1992,05,04,13,44,23,46,0,0
6148,115,1992,05,04,13,45,03,45,0,0
6149,115,1992,05,04,13,45,24,42,0,1
6150,115,1992,05,04,13,47,11,43,0,4
6151,115,1992,05,04,13,47,34,44,0,3
6152,115,1992,05,04,13,48,01,43,0,2
6153,115,1992,05,04,13,49,07,46,0,0
6166,115,1992,05,05,14,44,07,46,0,0
6167,115,1992,05,05,14,44,30,42,0,0
6168,115,1992,05,05,14,44,54,45,0,0
6169,115,1992,05,05,14,49,37,10,33,3
6194,115,1992,05,05,15,04,19,38,2,3
6197,115,1992,05,06,13,55,45,41,0,1
6198,115,1992,05,06,13,56,44,44,0,0
6200,115,1992,05,08,11,08,46,47,0,0
6201,115,1992,05,08,11,09,10,48,1,0
6202,115,1992,05,08,11,10,05,47,0,0
6203,115,1992,05,08,11,10,25,50,0,0
6204,115,1992,05,08,11,10,59,49,0,0
6205,115,1992,05,08,11,11,20,48,0,0
6206,115,1992,05,08,11,11,58,50,0,0
6207,115,1992,05,08,11,12,21,50,0,0
6208,115,1992,05,08,11,13,37,48,0,0
6209,115,1992,05,08,11,14,25,47,0,3
6210,115,1992,05,08,11,15,00,48,0,2
6211,115,1992,05,08,11,15,51,48,0,2
6212,115,1992,05,08,11,16,14,47,0,2
6213,115,1992,05,08,11,16,47,49,0,1
6214,115,1992,05,08,11,17,23,48,0,0
6215,115,1992,05,08,11,17,53,49,0,0
6216,115,1992,05,08,11,18,17,50,0,0
6217,115,1992,05,08,11,19,04,48,0,2
6218,115,1992,05,08,11,19,28,50,0,0
6219,115,1992,05,08,11,20,01,49,0,0
6220,115,1992,05,08,11,21,17,48,0,1
6228,115,1992,05,08,12,04,04,28,1,20
6229,115,1992,05,08,12,05,26,34,0,17
6230,115,1992,05,08,12,06,09,22,29,0
6231,115,1992,05,08,12,06,48,45,2,4
6232,115,1992,05,08,12,07,16,32,0,19
6233,115,1992,05,08,12,07,56,21,30,0
6234,115,1992,05,08,12,08,21,29,0,20
6235,115,1992,05,08,12,08,48,30,0,21
6238,115,1992,05,08,12,40,08,21,27,0
6239,115,1992,05,08,12,41,00,29,0,20
6240,115,1992,05,08,12,43,00,29,21,0
6241,115,1992,05,08,12,44,46,21,29,0
6242,115,1992,05,08,12,45,18,28,19,2
6243,115,1992,05,08,12,45,50,29,21,0
6244,115,1992,05,08,12,46,24,20,29,1
6245,115,1992,05,08,12,46,55,29,1,19
6247,115,1992,05,08,12,49,00,28,18,3
6248,115,1992,05,08,12,49,31,28,20,0
6249,115,1992,05,08,12,49,56,27,0,20
6250,115,1992,05,08,12,50,59,27,3,19
6251,115,1992,05,08,12,51,38,21,27,1
6252,115,1992,05,08,12,52,07,29,3,17
6253,115,1992,05,08,12,52,29,31,0,17
6255,115,1992,05,08,12,55,29,33,0,17
6256,115,1992,05,08,12,56,01,30,17,3
6298,115,1992,05,09,10,43,01,11,25,1
6299,115,1992,05,09,10,44,39,11,26,0
6300,115,1992,05,09,10,45,25,12,19,5
6301,115,1992,05,09,10,46,06,36,1,1
6302,115,1992,05,09,10,54,21,9,26,3
6303,115,1992,05,09,10,59,13,36,1,1
6313,115,1992,05,11,13,36,56,48,0,2
6314,115,1992,05,11,13,38,07,50,0,0
6315,115,1992,05,11,13,38,45,49,0,0
6316,115,1992,05,11,13,39,09,48,0,0
6317,115,1992,05,11,13,39,32,50,0,0
6318,115,1992,05,11,13,39,57,49,0,0
6319,115,1992,05,11,13,40,55,50,0,0
6320,115,1992,05,11,13,41,23,49,0,0
6321,115,1992,05,11,13,41,50,49,0,0
6322,115,1992,05,11,13,42,14,50,0,0
6323,115,1992,05,11,13,43,04,51,0,0
6324,115,1992,05,11,13,43,51,48,0,3
6326,115,1992,05,13,13,43,49,43,0,0
6327,115,1992,05,13,13,44,42,44,0,0
6328,115,1992,05,13,13,45,34,46,0,0
6329,115,1992,05,13,13,46,28,47,0,0
6330,115,1992,05,13,13,46,53,46,0,0
6331,115,1992,05,13,13,48,08,45,0,2
6332,115,1992,05,13,13,48,36,45,0,1
6333,115,1992,05,13,13,49,33,42,0,1
6334,115,1992,05,13,13,50,05,44,0,1
6335,115,1992,05,13,13,50,30,45,0,0
6336,115,1992,05,13,13,51,21,46,0,0
6337,115,1992,05,13,13,51,45,45,0,0
6338,115,1992,05,13,13,52,46,46,0,1
6339,115,1992,05,13,13,53,09,44,0,0
6340,115,1992,05,13,13,53,32,46,0,0
6341,115,1992,05,13,13,54,58,45,0,1
6343,115,1992,05,14,13,16,17,36,0,0
6346,115,1992,05,14,13,31,11,36,0,0
6347,115,1992,05,14,13,32,33,37,0,0
6348,115,1992,05,14,13,32,48,39,0,0
6349,115,1992,05,14,13,33,44,36,0,5
6350,115,1992,05,14,13,34,44,38,0,3
6351,115,1992,05,14,13,35,44,41,0,0
6355,115,1992,05,15,14,07,56,49,0,5
6356,115,1992,05,15,14,09,01,11,37,6
6357,115,1992,05,15,14,09,33,53,0,1
6358,115,1992,05,15,14,10,28,55,0,0
6359,115,1992,05,15,14,11,16,52,0,3
6360,115,1992,05,15,14,11,46,53,0,0
6361,115,1992,05,15,14,12,08,52,0,1
6362,115,1992,05,15,14,12,35,52,0,1
6363,115,1992,05,15,14,12,57,53,0,1
6364,115,1992,05,15,14,13,31,52,0,0
6365,115,1992,05,15,14,13,59,53,0,0
