vote_id,congress,topic_id,topic,vote_time_year,vote_time_month,vote_time_date,vote_time_hour,vote_time_minute,vote_time_second,member_id,vote

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,2,já

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,675,nei

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,647,já

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,676,nei

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,677,já

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,678,já

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,38,já

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,5,boðaði fjarvist

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,679,nei

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,48,já

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,221,já

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,650,já

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,651,nei

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,652,já

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,680,nei

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,653,já

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,681,já

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,76,já

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,124,já

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,129,já

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,134,já

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,141,já

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,162,já

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,682,fjarverandi

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,683,já

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,684,já

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,727,nei

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,176,nei

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,656,já

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,198,nei

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,685,já

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,658,já

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,686,nei

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,687,já

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,264,já

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,1025,nei

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,287,já

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,688,fjarverandi

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,689,nei

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,373,já

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,690,nei

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,660,já

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,379,já

36992,134,11,kosning í fastanefndir skv. 13. gr. þingskapa,2007,05,31,16,25,06,383,nei

