vote_id,congress,topic_id,topic,vote_time_year,vote_time_month,vote_time_date,vote_time_hour,vote_time_minute,vote_time_second,member_id,vote

40838,137,14,hlutafélög og einkahlutafélög,2009,05,20,13,32,27,675,já

40838,137,14,hlutafélög og einkahlutafélög,2009,05,20,13,32,27,676,boðaði fjarvist

40838,137,14,hlutafélög og einkahlutafélög,2009,05,20,13,32,27,678,fjarverandi

40838,137,14,hlutafélög og einkahlutafélög,2009,05,20,13,32,27,38,fjarverandi

40838,137,14,hlutafélög og einkahlutafélög,2009,05,20,13,32,27,679,fjarverandi

40838,137,14,hlutafélög og einkahlutafélög,2009,05,20,13,32,27,718,já

40838,137,14,hlutafélög og einkahlutafélög,2009,05,20,13,32,27,707,já

40838,137,14,hlutafélög og einkahlutafélög,2009,05,20,13,32,27,48,já

40838,137,14,hlutafélög og einkahlutafélög,2009,05,20,13,32,27,650,fjarverandi

40838,137,14,hlutafélög og einkahlutafélög,2009,05,20,13,32,27,728,já

40838,137,14,hlutafélög og einkahlutafélög,2009,05,20,13,32,27,651,fjarverandi

40838,137,14,hlutafélög og einkahlutafélög,2009,05,20,13,32,27,652,fjarverandi

40838,137,14,hlutafélög og einkahlutafélög,2009,05,20,13,32,27,653,já

40838,137,14,hlutafélög og einkahlutafélög,2009,05,20,13,32,27,737,fjarverandi

40838,137,14,hlutafélög og einkahlutafélög,2009,05,20,13,32,27,124,fjarverandi

40838,137,14,hlutafélög og einkahlutafélög,2009,05,20,13,32,27,703,já

40838,137,14,hlutafélög og einkahlutafélög,2009,05,20,13,32,27,683,já

40838,137,14,hlutafélög og einkahlutafélög,2009,05,20,13,32,27,727,já

40838,137,14,hlutafélög og einkahlutafélög,2009,05,20,13,32,27,656,fjarverandi

40838,137,14,hlutafélög og einkahlutafélög,2009,05,20,13,32,27,704,já

40838,137,14,hlutafélög og einkahlutafélög,2009,05,20,13,32,27,722,fjarverandi

40838,137,14,hlutafélög og einkahlutafélög,2009,05,20,13,32,27,658,já

40838,137,14,hlutafélög og einkahlutafélög,2009,05,20,13,32,27,686,fjarverandi

40838,137,14,hlutafélög og einkahlutafélög,2009,05,20,13,32,27,687,fjarverandi

40838,137,14,hlutafélög og einkahlutafélög,2009,05,20,13,32,27,287,fjarverandi

40838,137,14,hlutafélög og einkahlutafélög,2009,05,20,13,32,27,371,fjarverandi

40838,137,14,hlutafélög og einkahlutafélög,2009,05,20,13,32,27,688,fjarverandi

40838,137,14,hlutafélög og einkahlutafélög,2009,05,20,13,32,27,724,boðaði fjarvist

40838,137,14,hlutafélög og einkahlutafélög,2009,05,20,13,32,27,690,boðaði fjarvist

40838,137,14,hlutafélög og einkahlutafélög,2009,05,20,13,32,27,660,boðaði fjarvist

